,comments,stars
26,"I think this is a very necessary stuff in kitchen. Very good quality and good design. It is easy to use and easy to clean. I love garlic, so I often use it, almost everyday. Thanks to this stuff, it helps me save time. I recommend.",5.0
27,This garlic press is made of stainless steel. I can now make my own garlic sauce without any food preserves. It is very convenient to use everyday. It is durable and doesn't smell like plastic compared to the ones made of plastic material.,5.0
28,"This is a good use of garlic, every cooking cooking need to squeeze garlic and ginger, every time you cook something to cut it into a very small piece, with the pressure after the garlic it let me time Save a lot, it is easy to clean, very easy to use.",5.0
29,"My family likes garlic very much! I always use a knife to cut garlic.it is very troublesome.so I bought it,It’s heavy and doesn’t feel cheap at all,it’s so easy to use.anyone could quickly mince garlic for use in their favorite recipe.My wife and I love this thing.i highly recommend this garlic press!",5.0
30,"I like this very much, but I'm a little hesitant as it came unsealed, just in an envelope. The mechanism is sound, and the mincing operation is second to none. I actually recommend this highly, with the aforementioned oddity.",4.0
31,Oh my god.finally got this garlic press.I bought a plastic one before.I broke it in only 1 day.So I will definitely not buying that again.I do need this stainless steel one.good weight and good quality.hope this last longer !,5.0
32,"i have to admit i'm very pleasant to this garlic presser at the moment i feel it in my hand. It's built solid and the handles are very comforta to grab, excellent quality like it was purchased from one of my favorite store william-sonoma.",5.0
33,"It is a good alternative if you do not want to make a mess for making minced garlic. This garlic press seems sturdy but light weighted. If you just need to prepare a few cloves, this is the garlic press you may want to have. It is also easy to clean than your blender or chopping board.",4.0
34,"the piston is a bit smaller than the cylinder, so some of the garlic squeezes out the side, but the little nubs on the piston face push all the garlic through the holes, preventing the usual &#34;garlic pancake plug&#34;",5.0
35,"Very very useful kitchen tool.  We used to crush the garlic with knife and bowl, even a wooden stick. Now I can easily crush the garlic as what I need. The steel material is good enough for strengthening. Real helper for cooking.",5.0
36,"This is a great garlic press. It presses your garlic with very little effort. It seems to be built with high quality craftsmanship. I wish I'd had this garlic press a long time ago, it makes cooking so much easier.",5.0
37,I'm impressed by how sturdy and good quality the garlic press is! I would totally recommend getting it.<br />I've been using it since the day I got it and I haven't been had any issues (I have put it in dishwasher a few times as well),5.0
38,"I love to eat shabushabu at home, especially I love to add a lot of garlic inside of my sauce, but it always bothers me a lot to make the mashed garlic. Now I have this garlic press, lol, I can easily to make the mashed garlic, even mashed ginger, and it's easy to clean! Such a great product!",5.0
39,"this garlic press is very easy to use, effective and efficient. Just one press with garlic it came out like a ground garlic. when i cook, i have to spend a lot of time to chop garlic into small piece. With this garlic press, it save me a lot of time.",5.0
40,Very useful for my dishes. Only need 10 sec to get garlic done. And wish is easier than I thought. I love this because before to get garlic done I need cut one small garlic to pieces.  Now only few press. Done!,5.0
41,"This helps me a lot when I was busy in kitchen. After using it, I will never gonna worry about if my hands have garlic smell. Lol. I will say this saves more time when you need to use many garlics at one time.",5.0
42,"This is a great kitchen tool.  Super easy to clean.  I've had other garlic presses that had a removable metal piece that would get lost, rust, etc.  This is smooth, ergonomic and the metal is a nice quality and perfectly finished.  No issue throwing it in the dishwasher.",5.0
43,Loves it! I no need cut the garlic anymore!<br />This high-end garlic press soft handles works really good and it really easy to push the garlic out of it!<br />This is something every kitchen should have one!,5.0
44,"Very good product. I use it to help me make garlic, very convenient and very clean. Before chopping with a kitchen knife is not so uniform and garlic flying everywhere. Now I like this garlic press too much.",5.0
45,"Very useful. I don't need to chop garlic anymore! Every time I chop garlic the smell will be left on my hand. With this garlic presser, I just need to squeeze and garlic will come out. No more bad smell on hands.",5.0
46,"Perfect, very study, easy on the hands, easy to clean, and gets a lot of garlic through it.  A very small % escapes up the side, but you just open and drop it back in for the final squeeze.  Very nice!",5.0
47,"arrived in brand new condition, no scratch or used sign; Very sturdy presser, well built; you can tell once you hold it on hand, and this is a big time and mess saver!  can press up to 2-3 cloves at the same time, no move flying piece of garlic!",5.0
48,"Stainless steel seems to be good quality. It is compact enough so it does not take up a lot of room like others I have used. Tried it out making spaghetti sauce works good, no more chopping by hand.",5.0
49,Nothing too special about this garlic press. I think high-end is a stretch in the title but it works as intended. Not easy to clean (hand wash) but this is my first garlic press and maybe that's similar with other models.,4.0
50,A beautiful work of art. It also does an excellent job of pressing the juice out of my garlic. I recommend this tool to cooks who love garlic. It does require development of technique. Easy to master with patience.,5.0
51,"This is garlic press works very well, even its a little amount of garlic like 1 or 2 slices. Handles are strong, you don't need to grip hard to make it work. Good price for good product. Highly recommend it.",5.0
52,My new favorite kitchen gadget!  This thing is so much better than hand chopping or trying to use a garlic slicer.  It really doesn't even take much pressure and the handle design is superb!,5.0
53,"I used this twice the pressure of garlic tools, it is convenient, garlic pressure was broken, and easy to clean, because the product quality is good, will not leave the taste, so I like it.",5.0
54,"I wish I had known about this product years ago! My order arrived this week (prompt delivery) and I used it for the first time yesterday. I was so happy, I almost cried! What a timesaver! It's simple to use and simple to clean.",5.0
55,"I really love this garlic presser ．In fact I already have another one but my husband still bought  this garlic presser for me.be course of My arms not strong enough to use the old one and he thought this one more easy to me .yes it dose.it is more easy and simple work. the handle fits well, the garlic comes out well minced.",5.0
56,"This garlic press is very usefull. it can easily crush the garlic into mud. You don't need a lot of energy. And it's easy to clean, just flush with water. With this garlic press, you won't have any garlic on your hands。",5.0
57,"This stuff is AMAZING! I'm a big fan of garlic but always struggle cutting them. My friend recommended me this and I got to say, the person who invented this garlic press is a genius!<br /><br />UPDATE: Works great! why I didn't find earlier!!",5.0
58,"I was a little hard for me to cut Garlic using knife into small piece. This garlic press helped me a lot to solve this problem. It is very easy to use and be washed. And the point is it's made of steel, very beautiful shining and looks so good.",5.0
59,I love garlic and spend a lot of time chopping garlic. This garlic press makes quick work of chopping garlic. So much easier and faster than using a knife. I can't leave it any more.,5.0
60,I tried this on a whim- fully expecting it to fail- and it was a wonder. I get a nice clean press and the waste just rinses off. Can't ask for more from a garlic press.,5.0
61,"This garlic press makes mincing garlic so much easier!  I hated mincing garlic prior to this since it was so hard to cut the garlic small enough and to release the garlic juices for cooking.  The garlic would stick to the knife and just make a mess.  This cuts down that time by 1/10th, cut the clove in half or put one clove in whole and it minces perfectly.  Highly recommend this press over mincing garlic with a knife.  Make your cooking more hassle free!",5.0
62,"We love to use garlic for our dinner. Its painful to peel garlic and later I need to use my finger to take off my contact lens, it actually hurts your eye balls. This tool is great and helpful",5.0
63,"I use garlic for most of my dishes , tired for me to chop galic every time I cooked. I bought mini blender, but it still too large for me to chop 1 or 2 piece of garlic. This one was recommend by my friend, very easy to use and perfect size for my cooking. I am using it everyday.",5.0
64,"I personally like Garlic, but its really spicy.  My doctor suggest to press the Garlic into small peces and keep around 10 minutes.<br />It will be more delicious and healthy for human body.  Very glad to get this magic garlic press",5.0
65,This garlic press works very well. I can put a whole clove in (peeled) and it easily crushes it to the perfect consistency. Easy to clean as well. And it looks and feels very nice. In general a garlic press is such a game changer for cooking if you use garlic a lot like I do - highly recommend purchasing this.,5.0
66,Garlic press. Got it a week ago n have been using it till now. Daily use for cooking. Materials seems different and rust free. Should last me a long time. Recommended.,5.0
67,"This garlic press is great, it is very useful, just need put garlic in, and press, then minced garlic out. I can just one hand to handle this. Highly quality product.",5.0
68,"This is what I cook a good helper, I bought it now cook quickly and fragrant, the husband said so good things did not go to buy, that is no one told me that there is such a good thing to use, thank you very much for a few days to come back to buy love",5.0
69,"a convenient product. this is the first time i use it. it could easily to break garlic into particles. it saves me a lot of time, when i cook hot pot. it has very good quality and water proof. it is worth this price.",5.0
70,"Great quality, does the job. It's perfect for a small family, would not be able to press multiple cloves at the same time but could easily use for two or three cloves.",5.0
71,The best garlic press I have ever owned! This garlic press is strong and well made of stainless steel so it won't rust.  The handles felt smooth and comfortable.,5.0
72,"What a Great quality garlic press!!! love the handle design in pearl color , and really help me for breaking the garlic into minced garlic.  I do recommend to everyone !",5.0
73,"Really like this garlic press is excellent, I finally found one that crushes garlic and doesn't leave a big mess. I highly recommend that you buy this product. I'm extremely happy with it.good quality and good price",5.0
74,"It is very well made, heavy duty as well. The best part is that there is not left over garlic in the little press holes. It all came out. Great design! Easy to clean after each use.",5.0
75,"This is the third one I bought and it's definitely the best of the three, first, it's light than the other two, also, it has little dot on the handle side which will help push the garlic through the hole, I don't see this feature in the other two brands.",5.0
76,This is the best garlic press I have ever had. It's heavy and built to last. One squeeze and the clove is through with little left behind. It opens right up to clean in the sink. This can't bend as its cast metal and almost every bit of the clove is squeezed out the first time. Amazing quality. Very sturdy and seems like a professional grade item. Makes pressing garlic enjoyable. I have had no issues with cleaning either!,5.0
77,"Easy to use and perfectly minces the pieces garlic to my desired size. Not only the color and style perfectly matches my taste, a perfect tool in the kitchen!",5.0
78,"The garlic press was shipped and delivered very fast. The garlic press is not heavy, and very easy to use. It can easily put garlic into small pieces, which can be used for cooking, all types of sources including hot pot sauces.<br />I have bought other Garlic press before, but the other one was heavy and hard to handle and hard to put garlic into small pieces.<br />I highly recommend this garlic press!",5.0
79,"I like to make vegetable salad for my meal, and one important thing that I would add garlic to it. This one garlic press tool help me much, I need not use knife to cut.",5.0
80,This garlic press help me to save more time and it is easy to used and clean.I don't have to cut garlic with 🔪 anymore.very very useful kitchen tool.,5.0
81,"Best garlic press I've ever seen. Fabulous craftsmanship in this item. Worth every penny. Wife loves it.After using it a few times, like it even more.",5.0
82,Great heavy duty garlic press!! It does a fantastic job with little to no waste and rinses off very easily! You need very little effort to press your garlic!,5.0
83,"Excellent garlic press, good design, works very well, high quality material,stainless steel, very easy to operate, it is exact what I need!",5.0
84,Used this garlic press today. It worked very well and crushed the garlic well enough. I finally don't have to chop garlic anymore which made my fingers smell.,5.0
85,only reason for 4 and not 5 is when you put a big garlic head inside it does not get the full garlic ...<br />aside from that it makes pressing garlic super easy with little force,4.0
86,It's also light-weight and heavy-duty to get the job done quickly without the messy chopping and garlics flying all over the kitchen floor.,5.0
87,"This garlic press comes packaged so nice, would make a great gift for someone who loves to cook. I had a garlic press before this one that was awful.",5.0
88,"Good quality and looks great, comparable heavy and elegant, easy to wash. But i think the holes are a little bit too small, I like bigger garlic pieces. This is just my personal opinion.",5.0
89,Love this Garlic Press. I can press more than 1 clove at a time. It is also very easy to clean in that the insert comes out of the unit.,5.0
90,this garlic presser is very good! and i think these are a better price for a heavy duty product. definitely recommend if you good a lot!,5.0
91,Its weight is 224g. The spikes on the upper bar matches holes on the lower bar perfectly which makes garlics easily to be well crashed.,5.0
92,I should say this is a great garlic pressure. I always cut the garlic in little pieces until I got this pressure. Clean and convenient.,5.0
93,"Good quality, did a good job,  easy to use, have a elegant color, not so heavy and doesn't hurt ur hands when u press, hope it won't rust :)",5.0
94,Super easy to use and to clean! I put it right into the dishwasher and thats it! No need to hand wash or anything. Very low maintenence,5.0
95,"I always have problems chopping garlic, it alway slip away from me, this garlic press save my life, it's so easy to use, and heavy duty.",5.0
96,"Add garlic and take over thin,then put whole cloves of garlic in it,Gently squeeze.Thin garlic came out,Using very simple and convenient,Very good",5.0
97,"Nice garlic pressure. Very easy to operate, just a few seconds help me press the garlic into pieces. So convenient, high recommend.",5.0
98,"<div id=""video-block-R1NCOMYKNK8JA3"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/B1I6rOmY-8S.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81CAsulskeS.png"" class=""video-slate-img-url"">&nbsp;It is efficient to，Single hand operation，You can easily squeeze out the minced garlic．",5.0
99,"I have had so many different garlic presses before I got this one, I have to say that this is by far the best one I had, I give it a 5 star because it deserves nothing less<br />Great mechanics, great quality",5.0
100,Out of my expectations！I like this design which looks good quality.<br />Easy to use，no need effort. I think I've gotta more than such a price！,5.0
101,"I'm so happy to have this. I don't need to chop garlic anymore. Very sturdy, easy to use, and clean! Good product with good price!",5.0
102,Fortunely I use this just now for cook. And it turns out so convinient. I would recommend that this is so fantastic to my friends,5.0
103,"The first one I received was heavy duty and seemed of good quality but fell apart after my first use! I was upset and wrote explaining my situatoin and received a new one in the mail shortly after! Great customer service. And this time, so far, so good! A heavy duty, good quality garlic press. Thank you!",5.0
104,Well made garlic press! I like to add garlic into many dishes when I cook! That is a cool press to get garlic separated! Like it!,5.0
105,"This is a nice and convenient garlic presser, it is very easy to mesh the garlic.<br /><br />The material is in good quarlity.",5.0
106,"Cooking use garlic a lot, this is my big helper since I got it, crush garlic nice and easy, would like buy one more for my mom",5.0
107,"I use a lot garlic on my cooking, I needed a way to do things simply and fast.  It helps make a 5 minute slice and dice take literally seconds, and it's super easy to rainse off each time after use. This is perfect! I love it!",5.0
108,Great tool. Well built. Seller is very interested in satisfaction with proactjve post-sale followup by the store owner. Very recommended.,5.0
109,A pretty cool garlic press. It is well manufactured with a smooth handle. The sieve pore is in great size and garlic can be minced easily.,5.0
110,"All my family loooove garlic! So this little tool is definitely highly effcient, and it's high quality and well designed, recommend😊",5.0
111,"This is a must for your kitchen if you enjoy cooking.  Very easy to use.  I bought one for myself, will buy one for my mom too.",5.0
112,this garlic press is pretty.i buy it for my mother. It does work.it is easy to used for her. It also has good quality.  My mother like it very much.,5.0
113,Have had problems with garlic presses in the past but this one worked perfectly the first time i used it. And the clean up was easy.,5.0
114,"Seems like a quality garlic press. It's heavy, sturdy and seems like it is built to last. Impressed for the price point",5.0
115,"I always kind of liked chopping up fresh garlic and always thought a garlic press was a nonsense &#34;nice to have&#34; but, let me tell you, it makes mincing garlic a beautifully simple and quick step in any recipe.  I find that I'm actually more inclined to add garlic to a dish because this makes it so simple, mess-free & easy to clean!",5.0
116,Awesome product. Right now  I don't need to use the kitchen knife  to cut the garlic. It just one step to finish it.<br /> ,5.0
117,"I really like this garlic press, it is very easy to use, and not to heavy, it helps me a lot, nice and easy to clean up",5.0
118,It is an easy to use garlic press.  Now i can make meshed garlic for cooking or making garlic sauce. No more chopping.,5.0
119,Really crushes the garlic and maximizes the amount of crushed garlic you get out of one clove.  it Is easy to clean and I love the stainless steel which has become nearly impossible to find in stores.,5.0
120,Simple enough and I don't need to assemble small parts. The whole press is just one piece and easy to use. It does the job and appears to be of good quality. Happy with the purchase.,5.0
121,"As a garlic lover, I hate trying to chop garlic by hand, never get it fine enough. This garlic mincer makes my life so much easier. It minces garlic quickly and thoroughly and is super easy to use and clean.",5.0
122,"I didn't find myself really need this tool at the beginning after my best friend bought this garlic press stainless steel tool, I personally like to try new stuff, so I looked up the review and tried this tools, it was really easy for me to use it, with the great quality and saved a lot of my time that I have to chop them all, I recommend this product for someone who really loves garlic and could not leave without out it.",5.0
123,"I love garlic. I often make lunch and dinner by myself， it saves my time when I try to use garlic. After I bought it,  it really helps me. I often cook meal in 15 minutes so I do not have time to cut garlic. So I love it!!",5.0
124,"I found it on the network. The design is smart, convenient and practical, greatly improving my cooking efficiency. It has excellent quality and meticulous workmanship",5.0
125,"This is a the best garlic press i have used.It turly mince all garlic leaving very little residue,Most Highly recommended.",5.0
126,Ordered this garlic press tool last week<br />Everything as described as my expectations<br />very helpful for me,5.0
127,The BEST garlic press I own :))) I love the one piece design and large opening to put garlic in. I have only good things to say about this. Highly recommend it.,5.0
128,"The first impression to this press is that price is not cheap, but i am not regret at all to having this one. The quality is so good, made of heavy metal. When you hold and press the garlic, it is very comfortable to use. I would say worth the price.",5.0
129,"The seller service attitude is particularly good service, garlic extruder is very easy to use, with the very convenient, I like.",5.0
130,"We used this press for everything! Especially dipping source. Make my life a lot easier. Press once to let the skin gets loose, and take out the skin, press again for the goodies :)",5.0
131,"Super helpful, because it is help me a lot. I won't cry anymore when I cut the garlic. Everyone family should have one.",5.0
132,I have been looking for a garlic press for a while. This is exactly what I want. Long handle makes the pressing very easy. Stainless steel makes cleaning very convenient . I love cooking and this handy tool makes it more fun. Give it 5 star!,5.0
133,"Works great, never been that easy to crush garlic. Just make some garlic shrimp with it. Yummy. Thanks.",5.0
134,The best garlic press I have found so get one they beat all the ones in stores and I have tried a lot.,5.0
135,"I hate peeled garlic,but I bought this one,it's save my time and very convenient.i like it so so much.",5.0
136,My wife likes this garlic press. She complained that chopping garlics is a massy job. She doesn't like her fingers with all garlic smell. This product is easy to use. She is happy now.,5.0
137,"well made, and best of all, easy to clean Overall I think its a well made product that will serve me well for years to come. Recommended",5.0
138,it's a prefect kitchen tool that can save your time to cutting garlic or ginger into pieces. Can not find similar tool even at Ikea or Walmart. it's easy to use and clearing，the steel material makes it smooth shell.,5.0
139,"An easy way to squeeze garlic.Very useful tool! I love it!  This is a little gift for my friend who likes to cook, and she feels so happy!",5.0
140,Why haven't I bought this sooner? This is the BEST garlic press ever!!!! Garlic comes out so smoothly unlike my old one. I might buy another one!!,5.0
141,I've been missibg out all these years not owning one of these wonderful garlic crushers. I'm so glad I finally bought one. Makes cooking easier without having to dice garlic by hand.  It cleans easily too!,5.0
142,"This is very useful!Very good design and good quality,it help me save a lot time at cooking,love it so much!",5.0
143,Feels very durable. Done the work pretty fast and just finished make the garlic crash for today's BBQ,5.0
144,"This works almost great. This is my first garlic press and I used it on the elephant garlic/gigantic garlic, so I don't know if it's normal if the garlic sometimes kinds of squishes out around in a ring format on the back end/not going through the little grated holes. It is very easy to clean and pushes the garlic out very efficiently. Other than that this item works great for the price ($9)!",4.0
145,"I am actually using this garlic press daily, and it is so much convenient as compared to previous using hand or any kind of knives.",5.0
146,Got this for my firend who love Garlic:) she say work pretty well and she also use that for other stuff rather then garlic !,5.0
147,"This is the best what I have.<br />I used to have two of this kind of press before.<br />But those are not good, and waste garlic.<br />Love it",5.0
148,Crushing and peeling garlic are easier.My hands will no longer have that lingering smell after crushing.Saving time in my kitchen.,5.0
149,"This is quality tool that is going to save us a ton of time. We cook with hand-cut garlic and it has been a pain. It feels heavy and easy to press. Clean up is easy, too. Overall very happy with it.",5.0
150,great quality！ Works better than the one I am trying to replace， which cost me 35 bucks and break in less than one year. Can hold 3 piece of garlic each time.,5.0
151,I feel comfortable with it.<br />It makes me save time . High quality product and low price.,5.0
152,"Compared to the previous stone press garlic, this is really easy to use. Flexible and simple",5.0
153,Great quality product. Better than Walmart. Save a lot of time peeling garlic when preparing meals.,5.0
154,Why haven't I owned one of these before?! I always used a cutting board and knife. Silly me!,5.0
155,I  never get  galic smell on my hands after I used it to cooked foods so that I love it so much,5.0
156,"This garlic press is easy to use, and stainless steel material makes the press even easier. Nice product.",5.0
157,This is very useful tool when I cook. It saves me a lot of time to cut the garlic. This tool is very durable and it is a handy helper.,5.0
158,"Before I used knife to cut garlic, then crashed , now it's easy to crash garlic to make mashed garlic , this tool is solid and strong , quality is great.",5.0
159,very sturdy.  works well. easy to use.  even pushes all the way out.  will use often,5.0
160,Works well. Wasting a lot less time with our Blue Apron meals by having this to use.,5.0
161,"Especially easy to use, eat hot pot when convenient, very satisfied with a shopping.",5.0
162,Finally bought this Galic Press!! Saved a lot of effort for my cooing. Works good and good quality.,5.0
163,Very nice product so far.  Feels well built and works effortlessly to crush garlic.,5.0
164,I use it almost everyday. It saved me a lot of time. It's really convenient for use,5.0
165,It is good to separate garlic in cook. I and my wife love it. It is saving a lot time.,5.0
166,"Good metal quality. My friend likes copper gray gold metal color. I bought this garlic press for her as a gift. It does not use the cheap metal. Nice touch feeling, and looks nice.",5.0
167,"I got this for my wife after I heard her say &#34;what the hell!&#34; when she was cooking and broke her old pair.  She has used these and said they are better than her last pair.  I wouldn't even know how to use these, but they definitely work for her.",5.0
168,"Bought this for pressing the garlic. I used to use knife to cut it into pieces, it takes me a lot of time to do so. Now after I bought this one， it works fine, when I put one inside it, it comes out with small pieces. I like it.",5.0
169,No need to waste time chopping the garlic any more! I would have bought it long time ago if I new the tool exists. 2 seconds and your garlic is ready to serve! Save me big time. Love it!,5.0
170,Good kitchen aid . It made my kitchen work much easier. I don't have to spend much time on peel garlic .,5.0
171,"Well-made stainless steel garlic press.Easy to clean in the sink.Simply push out the garlic,works great.",5.0
172,Awesome product for me to cook with garlic. Easy to press and clean. It works on ginger too. Pretty good kitchen tool. I like it and consider to buy one more for my parents. Recommend!,5.0
173,"I use this for garlic, peppers and other veggies. has been great to crush veggies.",5.0
174,This garlic press works so well. It's not heavy and very easy to press the garlic down. Sometimes I can press put 2-3 small garlics at same time. Great kitchen tool. Love it!,5.0
175,"I love this as an hot pot lover, I love to eat Mashed garlic，but I DON'T like to cut the garlic, I believe no one does.",5.0
176,"the product is pretty good,it's easy to use and easy to cook food now.I like it so much.",5.0
177,Works great as long as you clean it IMMEDIATELY after use! I forgot to do so once and I am have trouble removing the garlic residue on the inside. I've scrubbed it and soaked it to no avail.,4.0
178,Nice price. I like the handle design. It can make the garlic fine and smooth. And easy to clean it.,5.0
179,I love how easy it is to crush garlic with this. the only downfall is that the black rubber on the handle came off within 2 weeks. I am still happy that it does the job very. Super easy to clean too!,5.0
180,Beats finely chopped garlic. It is sturdy not to hard to clean and works nicely.,4.0
181,"Easy to use to press garlic into, no smell ever left on hand fingers. Love it!!",5.0
182,"The metal body make it easy to press garlic and easy to clean.<br />Also good for removing the garlic skin. (Just put garlic in the tool, press lightly and take it out to remove the skin).",5.0
183,I slided garlic clove for cook very often and I was tired of doing that. This garlic presser saves me out of it. It is very simple to use and it is also easy to clean. You can not image this is my first garlic presser and have no idea how much I love it.,5.0
184,Great product!!! Save my time to cut up the garlic!! Higher recommend.,5.0
185,This is particularly good. Material is very strong and very easy to use up. I feel can be used for many years. Very satisfied. Thumbs up.,5.0
186,"I lost my old one and found this, it is heavy and sturdy, the quanlity is very good!",5.0
187,"Very good quality and convenient,so useful for kitchen, I like it!",5.0
188,The quality is so so so high! Really pretty product! Worthy for the price.,5.0
189,"Grater works great, easy to use. Crushes garlic easily and the basket is also very easy to clean",5.0
190,I bought this garlic press is useful. Great product. I love it.,5.0
