,comments,stars
15,Works well.  Sturdy and I love the self cleaning feature.  Easy to use with arthritis.,5.0
16,"This has worked flawlessly for us so far, and makes using garlic in recipes even easier.",5.0
17,"Comparing this to a cheap all-plastic press bought at the supermarket, this press blows it out of the water. One good squeeze and the garlic comes out.<br /><br />There will be a layer of garlic left in the press, if that bothers you then crush and chop your garlic with a knife. If the crushed garlic is stuck on the press, then just use a knife to scrape it off.",5.0
18,"Nice, solid construction, and works perfect. Very happy and would recommend.",5.0
19,"This is a fanatic garlic press. The best one I have ever used. In general, I love OXO products",5.0
20,"Never had one before, works great",5.0
21,Definitely better than chopping by hand.,4.0
22,Best garlic press I've ever found.,5.0
23,Great product. Fantastic quality,5.0
24,Works great.  Cleans up well.,5.0
25,"Chunky, well made, work well",5.0
26,This garlic press works great! It has a soft grip that makes pressing the garlic very easy and pain free. You simply place the garlic clove in the press and squeeze the handles. You can also rotate the handles completely around to remove some of the excess garlic from inside of the press. This product is also extremely easy to clean and is small enough that it fits nicely into a kitchen drawer.,5.0
27,great and easy to clean,5.0
28,Easy to use. Easy to clean.,5.0
29,"This is my second Oxo garlic press. I use a lot of garlic, and my other one would be in the dishwasher right when I needed it. This brand is easy to squeeze and easy to clean. Love it!",5.0
30,"This is probably the third garlic press I've had in the last five years and I'm really impressed by it. I no longer put garlic presses in the dishwasher due to issues with the previous (different brand) ones, but it's really easy to clean. I love the grip and weight, and overall love the quality.",5.0
31,"I bought this because it had a built-it notches that pushes out the excess garlic. It works great, although it is heavier than my last one. I wish the built in notches were a bit longer. Overall, it has a very nice grip that may have rub marks if not cleaned after every use.",4.0
32,Works great! The grips are huge and the weight of the product is awesome.<br />Saves so much time. You still have to de-skin the cloves but that's life.<br />I do think the drawback here is that it won't get the job done with smaller cloves. Go big or go home with these.,5.0
33,"As usual, OXO delivers a high quality product at an affordable price.",5.0
34,Very good purchase for the money!,4.0
35,Excellent garlic press- easy to use and easy to clean!,5.0
36,OK,4.0
37,Great love it use it all the time,5.0
38,Leave the skins on.  This is a sturdy garlic press that can handle the job.,5.0
39,"Hands down, this is the best garlic press I've had. The solid metal construction doesn't deform when in use, and the silicone cleaning piece is a lifesaver - one quick rinse and it's ready to go back in the drawer. I would highly recommend this as one of the few unitaskers in anyone's kitchen.",5.0
40,"Nice garlic press, very easy to use, pretty easy to clean - far easier in both respects than some of the higher rated garlic presses on Amazon. I had one these for about 8 years and it started failing, eventually the hinge snapped - so this is number 2. The design is every so slightly different, hopefully this one will last even longer.",4.0
41,Really good stuff,5.0
42,Took a while to choose a garlic press! Oh how terrible my life is! I'm glad I purchased this one. It's very strong and sturdy. Rubber grips are very much in tact and don't see them being destroyed anytime soon. Worked great with garlic with the peel still on and ginger root too! Nice quality and made to last.,5.0
43,Perfect product,5.0
44,"This is a big improvement over my previous OXO garlic press (which will be recycled via Salvation Army since it's still in nice condition).  This updated version has attractive lines, is very comfortable to work with, and has a much larger chamber.  It appears the self-cleaning feature has been improved upon too.  OXO products have served me well over the years, and I expect this item will be no exception.",5.0
45,We had a garlic press that I purchased from another company...&#34;Pampered..you know who.&#34; That one broke. Blessing in disguise. This is SO much better. Very well made and no elements to lose. It has a built-in &#34;cleaner&#34; to push out the garlic pieces that are left behind. High quality and priced well. I think this will last much longer than our last press.,5.0
46,"My only complaint is that my first one broke.  But it did see about 8 years of regular wear.  So I bought another.  Good price, nice and heavy.  Easy to clean.  When this one breaks, I suspect I'll buy it a third time.",4.0
47,Great quality- works better than expected,5.0
48,"Easy to clean and sturdy, good option.",4.0
49,I think this is the best garlic press on the market,5.0
50,Heavy duty amd the little cleaner pins are awesone.  I can mince a whole head of garlic cloves in seconds.  Cleans up easy too.,5.0
51,"Best garlic press we found.  Presses garlic perfectly (don't try to press more than one clove at a time).  Best of all, it cleans easily.",5.0
52,"It works good, but leaves quite a bit of garlic left over.",4.0
53,"Great garlic press, no complaints.",5.0
54,I'm picky about presses!  This one is comfortable in the grip and the garlic area and holes are a tad bigger than the norm which I prefer - perfect size - easy cleaning.,5.0
55,Great item,5.0
56,Excellent product.,5.0
57,I've owned this product for years and have taken it for granted until I used a friends garlic press. This press if comfortable and just works. Nearly all the garlic comes out and none of it spills over the sides.,5.0
58,"Best garlic press ever! The design feature that allows you to flip it around and knock out the rind is key. Also, this garlic press doesn't require a grip of steel to use. I love mine so much that I bought one for my 82 year old mother while visiting her.",5.0
59,"I always just wacked the garlic with my knife, but I wanted to try one of these. I believe this OXO garlic press works as it should. I like it a lot and recommend it. I don't know if I'll stop wacking my garlic, but in the mean time I'll just continue to use this gadget.",5.0
60,"Very nice garlic press. It's the best one I've ever used. I just wish the red side was a little bit longer for pushing out the post pressed stuff. But it's still a nice, solid garlic press.",4.0
61,Great quality!,5.0
62,"This is a very efficient,very comfortable to use and very easy to clean garlic press.It replaces a very old French press which although of great<br />sentimental value was not efficient,not comfortable to use and not easy to clean!",5.0
63,"Made tough, feels heavy and sturdy, and the chamber has plenty of room. The red cleaner really helps with the stuff caught inside, and it's safe in the wash too. Last one I had broke after 3 uses, but future archaeologists will probably find this one quite in tact thousands of years from now. Love it!",5.0
64,I had a garlic press that I was using for years and it broke. I bought this one to replace it and am very pleased with my purchase. This press is heavy and sturdy making it easy to press the garlic. It seems like it will last me a few years.,5.0
65,"Really love it. It's expensive but it's worth it. You can tell it's a durable product that'll last forever.<br />This is how I use it. I add 2-3 peeled garlic cloves. I'm really weak so I have to use all my strength to squeeze the minced garlic out. There will be smushed/dried out garlic inside. I keep adding more cloves and squeezing it out until I'm done. Once all the garlic is minced, I'll use a knife or fork to move around the squished garlic inside and then I'll squeeze it out again.<br />Cleaning: I soak it under water with the rest of the dishes and then use either a brush or add it to the dishwasher instead.<br /><br />I love garlic and I hate mincing it, so I'm very happy with this product.",5.0
66,works well and easy to clean,5.0
67,"I love this tool, I don't know how I lived so long without it, I never want to hand chop garlic again. Works great and is easy to clean, what more could you need.",5.0
68,Has nice weight to it. Feels like it was well built. Handles are comfortable and it's very easy to use. You have to squeeze the garlic through the steel grate but it's really not hard to do.,5.0
69,Great item for the kitchen. Comfortable handle. Easily crushes the garlic.,5.0
70,cannot live without this amazing garlic press. Is it sad to say it's life changing?!,5.0
71,Excellent purchase. Heavy duty. Easy to use. High quality.,5.0
72,Works good - One of the reason I picked this over the others is the hand is made from a rub/plastic material which is easier to hold vs the all metal ones.,5.0
73,This garlic press is a life-saver! In no time it's crushed and ready for cooking! Love it and have recommended it to all my friends! It's sooo easy to clean as well!,4.0
74,All good,5.0
75,"This is easy to use but maybe a bit heavy yet that makes it sturdy.  I like not having a separate tool to track down to push out the smushed up garlic. We're garlic eaters so this gets used a lot and put through the dishwasher with no problems, though it would be just as easy to hand wash it.",5.0
76,"I giggled as I ordered this for my husband for his birthday, thinking he would think it was a silly gift,  but he loved it......and has been using it several times a week since.  I made out in that deal.",5.0
77,I bought this garlic press because of the reviews and also because my last one was made out of two pieces (for cleaning purposes) and one piece got lost. U can put two garlic at a time and it is easy to press. Very happy,5.0
78,This product is extremely sturdy. You can feel the build quality in its weight. The silicon makes it very easy to clean as well. Highly recommended.,5.0
79,Works great!,5.0
80,"This thing is magical. I accidentally broke our last garlic press, and bought this as a replacement. It's all one piece, easy to clean, simple to use, and probably a lot more difficult to break than our last one!",5.0
81,I bought a new one of these after having the old OXO garlic press model for ten + years. I like how this model is much easier to clean!,5.0
82,"Easy to press, easy to clean.",5.0
83,Awesome! Love that there isn't a separate &#34;cleaner&#34; piece and that it can hold several cloves at once. Good for those who aren't pros at mincing (like me)!,5.0
84,"NO MORE GARLIC HANDS!!!!! This press is made well, quality materials, works wonderfully. Love it. No more chopping garlic by hand, just peel and press! Super easy to clean too, love this thing!!",5.0
85,Oxo just makes the best kitchen tools. You can't go wrong if Oxo is on it. I use this when I am too lazy to chop garlic and it works great.,5.0
86,"I've used cheaper garlic presses and they are simply a pain.  This press is easy to use and works great!  I use garlic several times a week when cooking, so glad to have an easy to use press!",5.0
87,Love this durable garlic press. So much better than what I had! Easy to use and does exactly what it is designed for.,5.0
88,"This unit is deeper than most which helps to get more garlic into the unit.  I use a ton of garlic in recipes and this helps me save time.  Its quality all around.  dishwasher safe, easy to clean.  Great product.",5.0
89,I'm a big fan of garlic presses.  This garlic press does an excellent job with a sturdy construction.  The press is also very easy to clean,5.0
90,What a great garlic press.....This is heavy duty and will crush several cloves at once....Makes a very fine paste.,5.0
91,"Yay! This is the third garlic crusher I've bought recently and it is great! Heavy duty, feels solid, and I can crush a ton of garlic in no time. I use a lot of garlic and these are exactly what I needed.",5.0
92,This gadget is easier to clean and uses less hand power than any one I've tried in the last 30 years. Good stuff.,5.0
93,"I received the item as stated.  I purchased the same item from a retail store about 5 years ago.  I am replacing because, I broke the crusher due the garlic pieces being large and to many pieces in the crusher.",4.0
94,if you want the best OXO the only way to go,5.0
95,Sturdy presser!,5.0
96,"I really like it, almost love it, but there's no slicing option, like there was on our old one.  Just a crush.  The crush, however, is great - and it's pretty easy to clean.",4.0
97,This is an awesome product and works extremely well. My only complaint is that it is not that easy to clean.,4.0
98,This thing is great.  Easy clean up - just put it in dishwasher.  A good workout for your arms.  Lots of minced garlic in a short time.,5.0
99,LifeChanging. You don't have to peel garlic! Just cram a clove in there and you have minced garlic. Genius,5.0
100,This is the garlic press I have been looking for. Engineered to last. Will have to include this in my will,5.0
101,Sturdy and works perfectly.  I have no idea how (or why!?) I suffered through with my old press.  Easy to scoop out the garlic pulp and I run it through the dishwasher with no problem.  The best one I've found!,5.0
102,"BEST garlic press. Comfortable grip is great, but It's the best garlic press because of the design. It works perfectly and then it flips over and cleans itself, zip-zap!  Highly recommended. :)",5.0
103,"Typical excellent quality OXO product.  With OXO you just KNOW your going to get a quality, well-designed product.",5.0
104,I love this more than my pampered chef version it's super easy to use durable and super easy to clean,5.0
105,"I've only used this garlic press a few times, but so far, so good.  The handles are comfortable. It's a bit heavy,  but IMO that's because it's durable.  This press crushes garlic with little waste. I will update after I've had it longer.",5.0
106,Great garlic press. I read reviews and I handwash it every time so I don't get dishawasher water trapped in the handles.,5.0
107,It works better than any other garlic press I've owned. Handled 5 cloves at once without a problem.,5.0
108,Works very well and is sturdy and well built. Been using mine for a few months now and have no complaints.,5.0
109,I've had this garlic press before but it became misaligned...that is the rubber prongs wouldn't go into the holes to clean out the garlic. Ordered 2 more of them...one for the house and one for the RV,5.0
110,Nice heavy duty quality.,5.0
111,"love this, easy to use. and so cool that it flips and cleans itself. easier than looking for one of those little cleaners in a drawer",5.0
112,"Quality product, one of the best I've had.....note: I am Italian so I have naught a lot of different types of garlic presses, this is the best one by far",5.0
113,Solid design and build plus works as expected.<br />What else would you expect from OXO.,5.0
114,This press is easy to use and works great.,5.0
115,Excellent product.  Comfortable handles for aging hands.  Cleans easily. Works well.,5.0
116,works very well,4.0
117,I've started to cook... a LOT and mincing garlic was getting really annoying. This gadget made it all work much more quickly and efficiently. I swear by OXO in the kitchen: durable and very well constructed.,5.0
118,So easy to use and the most important when it comes to garlic press... so easy to clean! Buy it!,5.0
119,Good quality. Nice and heavy and works well when cooking. It's also easy to clean. My only complaint is that the packaging was a bit difficult to open.,5.0
120,Garlic presses are a must and this one is works so well. Easy to clean with a nice chrome finish.,5.0
121,I wish I hadn't taken so long to buy one of these. It's so much easier to use than our stupid old lacquered garlic press. Cleans easily and makes it much easier on the wrist when crushing garlic.,5.0
122,"This is a great garlic press. It'a easy to clean, sturdy and functional. I highly recommend.",4.0
123,"great product! easy to use and best of all, easy to clean 😃",5.0
124,Nice product and easy to clean.,5.0
125,Very good quality,5.0
126,"This thing is great! Construction is 10 out of 10, heavy duty, easy to clean. It holds several garlic cloves and mashes through them with ease.",5.0
127,This is very high quality and robust garlic smash tool I have ever used.,5.0
128,"Excellent garlic crusher, better than the Asda ones which could not crush a grape.",5.0
129,"Larger than I expected, but a very nice garlic press. I use this daily.",4.0
130,Excellent product.  Product as described; do not hesitate to buy from this seller.,5.0
131,Best garlic press I've every owned.  Easy to use and does a great job.,5.0
132,"This was a gadget present for my wife, she had searched for a garlic press for a while, but the items found were kind of flimsy, overly fussy or hard to clean. This OXO model was just what she was looking for, or so she said. . .",5.0
133,High quality garlic pressed.  We use garlic In our food all the time and we are constantly using this product. It does a great job cutting up the garlic and it's really easy to clean.,5.0
134,The piece on the back for cleaning out the holes is the neatest thing since sliced bread,5.0
135,Garlic and ginger don't stand a chance of surviving the big squeeze.,5.0
136,"Excellent design gives quick result to squeeze and mince the garlic cloves, then the cleaning part takes over to clear the garlic from the press so there is no waste. I love it.",5.0
137,I've never had a garlic press before but this is a good one.  Easy to use and easy to clean.  Strong too - I can put 3 cloves in at once.  I recommend!,5.0
138,"Awesome, easy to use and clean. Finally, something I don't have to build and it works out of the box!",5.0
139,Love them. I use it almost everyday. It works great and is easy to clean.,5.0
140,I really enjoy using my Oxo Garlic Press...a lot! Easy to use...easy to clean! I now own two of these...one for the house...one for our camper!,5.0
141,"This is a nice well constructed, sturdy kitchen tool.",5.0
142,Really the best garlic press I've ever used :D,5.0
143,Great garlic press. High quality and I love having the cleaner grid secured on the gadget... It makes using and cleaning very convenient.,5.0
144,This is a great heavy duty garlic press. It stands up to hard kitchen wear and will hold up to four or five cloves of garlic at a time. It's perfect if you cook a lot of Italian food.,5.0
145,You should eat garlic whenever possible- its delicious!,5.0
146,"My wife thinks this the best garlic press around.  Works great, sturdy and easy to clean.  There may be better ones available for more money, but this item is good value.",5.0
147,Great product....sturdy....easily cleaned,5.0
148,"Very heavy duty, cleans easily. Perfect.",5.0
149,One of the best utensils in my kitchen!,5.0
150,Works better than any other I have tried. This is my second one since I wore the first one out after many years.,5.0
151,Love these! Great quality!,5.0
152,"Best garlic press I've ever owned, hands down. Easy to use and clean, I recommend this garlic press.",5.0
153,Sturdy and easy to use!,5.0
154,My wife loves this . Took her some time though figuring out how to use it.,5.0
155,High quality materials,5.0
156,great garlic press worked flawlessly,5.0
157,"Great garlic crusher. Sturdy, easy to clean, great grip!",5.0
158,"easy to use, easier to clean...",5.0
159,"This garlic press is so good, so sturdy, so well-made, so functional, and so easy to clean I'll never use garlic powder again.",5.0
160,Easy to use and gets the job done!,4.0
161,"Does what it says... grips well, squeezes garlic oil out very well.",4.0
162,"I've tried a variety of garlic presses, and this one is the best I've used.",5.0
163,Very convenient and durable.,5.0
164,"All good, thanks.",5.0
165,Very solid and does the job. No issues so far.,5.0
166,"Heavy duty, very good product.",5.0
167,This. Thing. Is. AWESOME. It separates the peel from the garlic beautifully and cleans out to easily. It is comfortable to use and relatively compact. I love it.,5.0
168,"Works great and cleans easily. Can't ask for much more. The grip design give you good leverage making pressing the garlic easy, even for someone like me with diminished strength in their grip.",5.0
169,Best garlic press there is.,5.0
170,"Very easy to clean. Sturdy, feels and looks like good quality",5.0
171,Good capacity and easy cleanup.,5.0
172,great product,5.0
173,Works great!,5.0
174,Does what manufacturer claims.  Saw something like this on 'Rachel Ray' so I picked this up and gave it a try....so easy!  Garlic going in alot more stuff these days thanks to this lil champ!,5.0
175,works well,5.0
176,I wish the hinge was a bit tighter.  Seems a bit loose,5.0
177,High quality garlic presser and easy to use.,5.0
178,High quality garlic press.,5.0
179,"I love all OXO products, this is no exception. Sturdy, nice looking, good buy!",5.0
180,"Great quality, sturdy and a pleasure to use.",5.0
181,"This garlic press is great.  It's sturdy, easy to use and easy to clean.  I liked it so much that I ordered a second one for my son and daughter-in-law.",5.0
182,"This is huge!  I love it! Very easy to use, would definitely recommend!",5.0
183,works great,5.0
184,Product as described. nice heavy duty weight/feeling.,5.0
185,Favorite garlic press. I like it because it is easy to clean and does a good job pressing the garlic.,5.0
186,Very good thanks,5.0
187,Works so nice.,5.0
188,A great tool for those who looooooove garlic!,5.0
189,Heavy duty press does the job with little effort.,5.0
190,Very durable! So much better than any plastic ones I've used in the past. And easier to clean!,5.0
191,Such a helpful kitchen utensil,5.0
192,"Nice garlic press, best one we've tried.",5.0
193,"Works well, and the reverse handle prongs make clean up easier.  If I have a complain, it's that it is a bit heavy in my hand.",4.0
194,"Works perfect and much easier to clean than typical, multi-part garlic presses.  Also I like the heft that this press has.",5.0
195,This garlic press is so sturdy and easy to clean. Just love it!,5.0
196,Works as described! Easy to clean.,5.0
197,I love this garlic press. It smashes and cleans out the garlic amazingly! But it you will be happy!,5.0
198,OXO good,5.0
199,Works great,5.0
200,Heavy duty made and works fine for me so far.,5.0
201,Where have you been all my life?  Works so well!,5.0
202,Otimo,5.0
203,"This works great and is very well-built. It works with multple cloves at the same time, and I love the built-in cleaner. It makes removing the garlic skins very easy.",5.0
204,This product is easy to use & clean  I am glad I bought it.,5.0
205,This is heavy duty. And very heavy to hold. Works great and has a little rubber part on the back of one side that cleans out the little holes,5.0
206,I bought this for my wife. She uses it all the time,5.0
207,so far so good,4.0
208,Love this product!,5.0
209,"Better than any other garlic press that I have used. Most of the pressed garlic actually goes through the holes,  instead of getting stuck.",5.0
210,"This is my first garlic press. It works great, true to the other reviews. It's easy to clean and easy to handle.",5.0
211,Very good quality!!!!,5.0
212,Best press on the market<br />easy to clean,5.0
213,"Works fine. I wish the place for putting garlic was bigger, but I'm just crazy about garlic.",4.0
214,"Solid build quality, easy to clean.",5.0
215,large and easy to clean!,5.0
216,"Awesome quality! I would say, so far it's the best garlic press that I've ever used.",5.0
217,IT WORKS WELL,4.0
218,SO far this thing is awesome. IT even has a cleaner built in to the handle to push the extra garlic bits out,5.0
219,It's great!!!,5.0
220,"Best garlic press EVER.  Since buying my own, I have given to friends as well.",5.0
221,Must have!!,5.0
222,"Good solid tool, highly recommend",5.0
223,"The best garlic press on the market, bar none.",5.0
224,Best garlic press! Easy to use and works great! Definitely recommend!!,5.0
225,"Great product! Use this to crush all my garlic, so much better than store bought non-fresh garlic",5.0
226,"I have loved the OXO brand since my first purchase of an OXO product almost 10 years ago.  I have since replaced pretty much every kitchen gadget I own with the OXO Brand.  This garlic press is truly the &#34;Cadillac&#34; of garlic presses.  It is heavy (almost a pound) because it is made out of real metal.  It is tough and put together to last (unlike the bargain ones that last about 3 presses until they don't line up right anymore!) This thing presses garlic like a dream... and presses the whole clove!  You will rarely have issues where part of the clove doesn't get pressed because of misalignment issues, etc.  As for cleaning... flip the handle around and the little pad pushes all of the remnants out of the holes... rinse with hot water and air dry.  I can't imagine ever going back to the bargain brands again... and I won't have to.  I believe this garlic press will outlive me.",5.0
227,Love this!,5.0
228,cest fantastique!,5.0
229,Works great!,5.0
230,Works great and cleans easily.,5.0
231,"tough for my small hands to use, but otherwise great!",4.0
232,all good,5.0
233,"It does what it is meant to do beautifully, and cleans up easily. Cannot ask for more.",5.0
234,In love. Love that it has the nubs to squish back out the leftover garlic,5.0
235,Very easy to use and clean. I only buy the press with the comb. Great price.,5.0
236,"works great, cleans great",5.0
237,Gave it as a gift.  My daughter used right away and liked it.,4.0
238,Great quality very heavy duty build has worked very well.,5.0
239,Great garlic press.,5.0
240,works great,5.0
241,"As expected it works, my girl loves OXO products",5.0
242,"Beats the plastic models,  Does nice job.",5.0
243,OXO as usual has great quality and excellent functionality.,5.0
244,Very nice and heavy duty. Gets the job done quickly.,5.0
245,Heavy duty and easy to clean are its best attributes.,5.0
246,Very easy to clean,5.0
247,Works wonderfully. I really like the grid for cleaning.,5.0
248,perfect,5.0
249,Works great!  Easy to clean!  A must for every kitchen!,5.0
250,Love them best ones ever,5.0
251,"Three months end, perfect",5.0
252,Very ergonomic and easy to use.,4.0
253,Very good,5.0
254,Works great!,5.0
255,Great product. Love it!,5.0
256,Gets the job done,5.0
257,terrific product.  thank you.,5.0
258,Comfortale in the hand and easy to clean.,5.0
259,Great press which is so easy to wash.,5.0
260,thank you,5.0
261,Heavy Duty. Definitely a good buy.,5.0
262,perfect great price for this product,5.0
263,Works like a charm and is easy to clean as well!,5.0
264,Awesome! Works great! Heavy duty.,5.0
265,Heavy duty & works great!,5.0
266,Great time saver. Super easy to use. I love it.,5.0
267,works great.,4.0
268,Great,5.0
269,Perfect squeeze!,5.0
270,first time I attempted to press garlic cloves and will continue to use this it's made well and sturday and pretty easy to clean having this makes me use fresh garlic more and thats a good thing.,5.0
271,"My husband was obsessed with the idea of getting a good garlic press.  And after much research (including earlier OXO versions of this garlic press), he came to the conclusion that this was the best one for us.  I have to say, it is honestly the best garlic press I have used in my life.  I also think its one of the most functional kitchen tools I've used in a long time that does precisely what I'd hoped it would do -- at a high quality -- and easily.",5.0
272,"I eat garlic, a lot. The self-cleaning feature is quick and convenient - it works. This baby is heavy and durable - much less hand pressure is required compared to other presses. The garlic chamber is large and can hold 2-3 large cloves.<br />Important note to discerning cooks: the holes on this press are a bit larger than standard.<br />The garlic will not come out finely crushed but rather a chunky crush.<br />If you want ultra fine crushed garlic you will need to do a few seconds of dicing to get it to your desired consistency.<br />Otherwise,",5.0
273,"I needed 2 presses....one for home and one for work. Not wanting to spend $30.00 on them, I bought this OXO and a $5.00 cheaper kitchenaide. The OXO is the absolute best I have ever used. The KitchenAid was a piece of garbage and a large waste of money. I ended up buying a second OXO! You can stuff it full of garlic and it presses relatively easily and it's ridiculously easy to clean. Hands down the best design and the Best Buy! This coming from a professional chef of 35 years.",5.0
274,"STOP LOOKING FOR A GARLIC PRESS. You have found the best of the best. Ask me, I know. I am old and have used garlic presses before.<br /> I read all the reviews for all the presses here on Amazon and Google and consumer reports. I decided on this one, to replace my pampered chef one (which I never was thrilled about and then it bent out of shape and I struggled with it for a year and finally gave up)<br /><br />I bought this Good grip, and I bought one for my son (who had a sorry garlic press with a swinging basket: piece of crap.) I love, love, love this press. My son used his Good Grip just a few days ago, he tells me  &#34;how much he loves his press. He never knew that a good garlic press would be worth using&#34;.<br />No waste of garlic with this press. Easy, really easy to clean.<br />My co-worker just asked me if I knew where to get a garlic press, she had never owned one and she is in her 70's. I said &#34;you asked the right person&#34; and told her all about my garlic press and offered to make a purchase for her on Amazon. Which I did buy her one, (she is paying for it, I just used my account).<br />Only problem, They raised the price of the press from 11.99 to 15.98. Shame on you folks raising the price right before Christmas. Anyway, I know she will love it. It is very easy to use, with the cushioned grip and the ease with pressing the garlic. That is what I enjoy most, I use to struggle with the other press that I had, it took all my strength and then some to press one garlic clove. No more struggle, beautiful design easy clean.<br /><br />Stop looking for a good press and buy this one.",5.0
275,"SOOOOO Much easier than dicing garlich with a knife... and saves your fingers from that lingering strong garlic-y smell as well.  A little bit of a pain to clean, so may not be worth it for only 1 or 2 cloves, but any more than that and it's definitely worth the time!",5.0
276,"I've broken several garlic presses over the years and struggled to find one that could press efficiently without shattering under the force.  This design is the best I've ever used!  So much force can be exerted with this design, zero flex in the handle, and it self-cleans (more or less) - no rust-prone basket to kick out and clean, etc.<br /><br />If it ever breaks, it'll be right back on my doorstep a couple days later!",5.0
277,"I love everything fro OXO, including this.",5.0
278,Does the job.,5.0
279,OXO quality as usual,5.0
280,would never go back to another one,5.0
281,"Very good Garlic Press, quality is very high and durable, can see myself using this for many years",5.0
282,works well and is fun to use,5.0
283,Love it,4.0
284,Does a good job,5.0
285,"as expected, as ordered.",5.0
286,Love it!,5.0
287,Used it for the first time tonight. Pretty good pizza with raw dough from Trader Joes.  The crust didn't quite cook through. Maybe next time 400 instead of 350 for preheat.,5.0
288,"Prior to my purchase I read the  reviews for a bunch of mincers.  All of them had some drawbacks, including this one, which some people said had a weak hinge that broke on them.  I was nervous about buying this model because it was more costly than many other models, and I feared it would break at the hinge too.<br /><br />Last night I spent 2 hours mincing a huge pile of garlic cloves, some both completely peeled and some with a bit of skin around them.  I'm happy to say that this held up like a champ, and even squeezed the garlic out of the ones with the skin.  I had zero problems and the large handles gave me plenty of torque.  Moreover, it cleaned up super easy, with most of the work being done by simply running it under hot water.<br /><br />So long story, short, I like this product and heartily recommend it.",5.0
289,"This is a great garlic press. Since the holes are big, it doesn't require  much pressure to press; however, it works great with peeled garlic only. You need to clean and dry it right away after use or else you will get kind of mold looking inside the press.",4.0
290,"My husband and I used the &#34;minced garlic in oil&#34; for cooking before, it just tasted different compared to the fresh garlic, so we decided to buy a good garlic press. We like OXO brand, usually they have good quality and creative products. When we received the product, we were glad we bought it! It's comfortable to press with good material structure, and dishwasher safe!",5.0
291,"I cannot live without a garlic press in my kitchen and I've gone through (accidentally broken) several. This one is great so far. The self - cleaning nubs work beautifully. The only thing I don't like is that if I throw it in the dishwasher or let it soak too long, it will collect water in-between the plastic handles and the metal part. If you hand wash it, this won't be an issue.",5.0
292,"This arrived with one of the cleaning &#34;fingers&#34; broken off so one hole isn't pressed out when you flip it backwards.  Still works and if I press enough garlic through it the rest of the fingers will take up the slack and everything pops back out.  Much better quality than I can find at the local Wal-Mart,  Just make sure to clean the thing after using and not let it sit around.  Would be 5 stars if it didn't arrive damaged, but not bad enough to bother sending it back.",4.0
293,This item works well at pressing the garlic. I have recently opted to using this item when a recipe calls for minced onions. I like the red rubber pad that pushes the remnants of the skin out after having pressed the garlic through the holes. The rubber on the handles seem well made as I've washed it several times and it had held quite well. I can see having this item in my kitchen essentials for years to come.,5.0
294,"This is a good heavy piece of equipment, what you would expect from this company. I wish the prongs were a little bit longer for cleaning, but it gets the job done. The well itself is deep and can hold several medium sized cloves of garlic. This is something I find I need two hands to use because it's so large and sturdy. I am not sure how well it would work if someone had arthritis. I use it just about every day. I feel like it will last me a long time.",4.0
