,comments,stars
10,"After going through different presses (most worked o.k. at best) and having most of them break I finally got the message - yeah, a little slow on the uptake.  What initially seemed to be a pricey garlic press turned out to be a delight to use.  Simply, it WORKS!.  Beautifully.  As advertised.<br /><br />There really is something to be said for price versus value.  Thanks, Alpha Grillers.  Quality has its own value.",5.0
11,This garlic press is definitely something anyone should add to their list of very useful kitchen items. First off it was very well packaged- came in a nice box that I think i will keep just to store it in instead of in a drawer or whatever else....which leaves me to my next point. That's how nice this product truly is. You can tell by the weight of it once taking it out of the box that it is not cheaply made but durable and will last a long time. Items like this are hit or miss and this is seriously one of the best purchases I have ever made on Amazon. And at a cheap price also. And thanks to the seller also....they evidently just started selling not long ago on Amazon and are already worth 5 stars in my book. And they sent me a coupon code for a digital kitchen thermometer which I have already bought today...can't wait as I feel it will be just as nice. But this garlic press is pefect....minces perfect and easy to clean. 5 stars...100% worth the value and I'm 200% satisfied. Hope they continue to sell great items like this.,5.0
12,I have owned a lot of garlic presses.  I cook almost daily and our family goes through a lot of garlic.  I had yet to find a press that could keep up or last very long.  That was til I got this one.  It is so sturdy and durable.  I have had it for a few months now and have crushed plenty of garlic and it's still like new! I also really like the garlic roller that came with it.  It is a lifesaver!,5.0
13,"I have wanted a garlic press for the longest time since I cook often, and use minced garlic a lot in my meals (I prefer fresh, minced garlic to overpriced, old, and pre-minced garlic).  I purchased this after I saw it was one of the top selling garlic presses on Amazon, the reviews were great, and the price was reasonable.<br /><br />It has changed my cooking experience!!  Let me outline below:<br /><br />___QUALITY___<br />First of all, the quality of this is amazing.  It feels like a $40 appliance, not the $16 I paid for it.  Has a really sturdy feel and nice finish to the metal.  So far I have been using it 4 months, a few times a week, and it still looks the same as when I had bought it.<br /><br />___FUNCTIONALITY___<br />The press itself is easy to use and doesn't leave behind any of the garlic in the press.  You might get a few layers of skin still in the press, but in between each press, it doesn't take long to take out those pesky layers before inserting the next garlic bulb(s).  I can fit maybe 2-3 garlic bulbs in the press each time.<br /><br />The black peeler works great as well -- I recommend chopping off both the ends of each garlic piece before you insert it into the peeler.  Otherwise it doesn't peel as well.<br /><br />___CLEAN UP___<br />If you run the press under warm water immediately after use, you get out all of the remaining garlic juice/skin.  I haven’t had a problem with clean up.  I haven’t cleaned the peeler yet, since to me it doesn’t get dirty enough to warrant cleaning.<br /><br />I have loved this so much that I bought it for my mom for Christmas, and she LOVES it.  She uses it every day, and is astounded by the quality and functionality of it as well.  So impressed with this awesome, inexpensive, but functional and high-quality product!!",5.0
14,This product is fantastic.  I can't even tell you how awesome it works.  I purposely always to buy the real garlic and not the jar stuff but man the hassle and work it took.  Well not with this product.  I am very very happy with it.  This supplier has been absolutely wonderful to make sure I liked it and sent instructions.  I'm tellin ya  Give me more products and suppliers like this.,5.0
15,"I can't believe I didn't find this sooner! I'm not much of a cook – too much multitasking. However, I have recently subscribed to Blue Apron and there are lots of recipes that require mincing, peeling, and chopping garlic.  This process really slowed down my ability to efficiently prepare all the items for each meal. I bought this garlic press recently and tried it yesterday for the first time. OMG! It took a tedious 10+ minute process down to three minutes to skin and mince four garlic cloves.  I had an inexpensive garlic press for years and it was so frustrating to use that I eventually threw it out in favor of manually doing the process – – which really wasn't any better. Clearly, you get what you pay for! And your product is absolutely top drawer!",5.0
16,"Background: Amateur cook, second garlic press<br />I purchased this online and received an email from the makers on how to use the garlic press and silicone sleeve. For the most part, I found this product to be user friendly but I appreciated the email. The product comes in a very nice box. I thought that was great (I am a sucker for nice packaging because it makes me think the makers care) and think it would make a nice housewarming gift. I have used the press a couple of times and found it easy to use. I used the silicone sleeve and found that it does do a good job getting the skin off the garlic. I would give  five stars if it came with a scraper for getting the garlic out. Did fine coming out of the dishwasher. I thought this one did a better job pressing the garlic than my other garlic press (brand unknown).<br />Verdict: This is a great product. Buy it as a gift or for yourself. Will buy again from this company.",4.0
17,So let me say that I LOVE THIS GARLIC PRESS!!!!!!!!! I use to own a Zyliss and I thought I loved it until this one. It is LARGE so you can use more that one clove in it. It is a breeze to clean! and it is easier to squeeze that the Zyliss. Everything  separates so it takes the headache out of cleaning these things. The wholes are large so nothing stays stuck. It doesn't change in appearance after you wash it. It looks just as nice as when I bought it also. This press is sturdy well built and I would highly recommend you buy this press! It is fabulous! It comes in a nice case and has a handy garlic peeler!,5.0
18,"HOW did I live my whole life without this kitchen tool?  I LOVE this!  Great quality, easily cleaned, compact to store.  I've had it now for over six months and I use it a few times each week!  Pull off a clove of garlic, cut off the tough ends, place in press, and bingo, beautifully​ minced fresh garlic.  The paper skin stays behind.  Highest recommendation for this!",5.0
19,"I am very pleased with this well boxed garlic press and peeler set which arrived well before the ETA. The set is so well packaged it would make a lovely present for someone you really care about... including yourself, as I did quite by accident.:)  This is a beautifully designed, quality product. I specifically looked for a press without plastic handles as my last press snapped off at the plastic hinge and all the local shops only seemed to sell presses with plastic handles, the reviews for which were poor  due to the handles breaking off and so I ordered this one after reading a good review about it online. The silicon peeler is a very useful addition and seems to be the only garlic press and peeler set available online - certainly the only one that I came across which persuaded me to purchase it in the first place.  As a garlic lover who uses garlic for both food and medicine, I needed a quality press that would last me a lifetime and I believe this is the one for me. Easy to use and clean, I am very pleased with this set. Customer care has been excellent right from the start and I feel that I have been well looked after both with the product and with after sales care. This business goes the extra mile and I would recommend this set to anyone who is serious about garlic. You will not be disappointed.",5.0
20,"I love this thing.  I don't like to peel garlic before I crush it, and this can handle it with ease.  It has a nice weight to it, and appears very solid.  It is fairly easy to clean.  The peeler thing that comes with it is pretty nifty too, for those times you want whole cloves.<br /><br />The box it came in was a very nice presentation.  This would make a great gift, and will look like you paid a lot more for it.",5.0
21,"Odd as it may seem to claim to love a garlic press, I do.  We've been through several garlic presses at our house.  We've had several that leave as much garlic as a pulpy mass in the press as comes out the business end.  We've had one that worked reasonably well until the handles bent so that it barely worked at all.  This one - a tad pricey, I grant you - actually works and is very sturdy of construction..  As an added bonus, the garlic peeler gizmo is both ingenious and practical.  I highly recommend it.  A must for people who like to cook or who are plagued with vampires.",5.0
22,"This is awesome! It's always been a pain trying to peel garlic, but you just put some cloves in that circular rubber item and roll it back and forth for a minute and voila, perfectly peeled! The crusher is great also. I got this set for my mom and just ordered one for myself. I think I will be getting some for Christmas gifts as well. Really easy to clean too.",5.0
23,"I normally do not purchase 'single use' kitchen tools.  However, this garlic press has changed my mind. You really do not have to peel the garlic before pressing it. Best. Tool. Ever.  I can now fly through my garlic mincing tasks much more quickly than ever.  Be sure to clean the tool out immediately after use, you do not want any garlic stuck in the press.",5.0
24,"&quot;  Everything went fantastic. This family of Amazon sellers are very nice warm concerned people. They really want their buyers to be satisfied and happy and you got to love that. Everyone should own an Alpha Grillers Garlic Press, if you don't buy yourself one of these, it will make your like so much easier and pleasant. I guarantee you will love it, I surely do &quot;",5.0
25,"This is a great product.  It's very strong and sturdy.  You'd really have to work hard to be able to break this thing.  I like that you have the ability to use the garlic press without first having to peel the garlic.  You just put the whole garlic clove in and it peels it for you!  Or if you prefer, the silicone sleeve is included that peels garlic. It works really easily.  This product functions well and is easy to use.  Everything is dishwasher safe, and I haven't had any problems with it in the dishwasher.  It also comes packaged very nicely.",5.0
26,A wonderful garlic press! It is one of those kitchen tools you only subconsciously long for. Many hours have I minced away not knowing the true joy of garlic until now. This is an easy tool to use and easy tool to clean. With the pealed organic garlic (large bag) from Costco what was previously passive resistance is now a driving force in my cuisine.,5.0
27,"If you are looking for a garlic press, then look no further, this one takes the cake...or the garlic. (I know, cheesy). But I have to say I have been extremely happy with this buy.  It comes in a great box and you can tell it's made from quality materials that will last.  I think this would make a great housewarming gift for someone who loves to cook!",5.0
28,"As far as my husband and I are concerned, there is no such thing as too much garlic! But peeling and crushing it was a real pain. It took almost as long to mess with the garlic as it did to chop up everything else. Well, this peeler is the cat's meow! Just roll it on the counter, and you have naked garlic, quick and easy! Now for the garlic press itself...the old press I had was a piece of junk. When it came apart, I was ready for a change.This press is so much easier to use, and much easier to clean than my old one was. And it smashes peeled ginger too! Can you tell, I LOVE this garlic press! Stop ripping your hair out in frustration, and buy this set! You won't regret it!",5.0
29,"I don't really cook with garlic much. However, I do use fresh garlic to make and can dill pickles and they are a pain to peel. the round rubber peeler has literally changed my life lol! It really works slick! I have not used the press yet. But it is very well made. It's says dishwasher safe. It does not fel like a cheesy flimsy product.",5.0
30,This is a very good quality garlic press.  It was so nice to just throw the whole clove of garlic unpeeled into the press and press down cut the garlic away from the bottom remove the peels with the knife and have clean smelling hands.  The customer service is great too.  The first one was damaged in transit and they were very concerned that I was taken care of!!  My daughter is ordering one today.  I would chose this one to give as a gift for sure!!!,5.0
31,"This is a quality product from the case to the included garlic peeler. I was very impressed from the time I first opened it and still am after several uses and cleanings. It its easy to use ... no struggle to press the garlic at all !  Clean it is a snap. I love that the little basket is easily cleanable but stays attached, no lost parts! I love to cook and gadgets like this make it even more fun.  Great Job Alpha Grillers I will be looking to buy more items from you.",5.0
32,"I have been searching for a very strong garlic press that does not waste so much of each clove as the cast metal variety does.  This one is superior in every way.  It is also very easy to clean.  I ordered one to begin with and was so impressed with the way it was made and the fact that it came in presentation-quality packaging.  I ordered several more and gave out as Christmas presents to family members who love fresh garlic as much as I do.  The peeler really does work and can store in a drawer easily as I place the clean and dry peeler on one of the handles.  I don't have to go looking for separate pieces.  I expect to use this combo for several years (the construction is that good).  Thank you, Alpha Grillers for an affordable, wonderful alternative to less-than-desirable old-style tools.  Thank you, Amazon, for carrying this very fine product.",5.0
33,This is a beautiful garlic press and peeler.  It comes in a box that is gift worthy.  The peeler is easy to use and quickly peels your cloves of garlic.  In addition the garlic press itself is sturdy and beautiful made.  Since I am trying to eat healthier this new garlic press will definitely come in handy in the kitchen.,5.0
34,Really great garlic press with grate that pivots.  I have bought others before for about $10 and always been disappointed with their quality and frustrated with their functionality.  But this is worth it for the price.  Great quality product and works great.  Always happy to use it  You will not be disappointed.  The garlic skin roller tool that comes with it is icing on the cake and works great.  Very happy with purchase.,5.0
35,"I was impressed before I even received this garlic press!  When my order was shipped Alpha Grillers sent me an Email telling me everything I needed to know about the product so when I got it I already knew what to do.  That was a class act.  Then, when I held it in my hand I could see that it was perfectly designed and I could feel it had some weight to it.  I knew it was definitely a tool that was going to last a long, long  time.  I immediately put four cloves through the press and when I was done pressing I saw that all the garlic had passed through and only a thin sheet of the peel was left in the press.  My wife and I use the press almost every day and couldn't be happier.  We are both in our 70s and appreciate how little effort it takes to squeeze the press. This is by far the best garlic press I have ever owned.  Thanks, Alpha Grillers, for a great product and a great price.<br /><br />PS:  Thanks for the garlic peeler, too.  I had never used one before and couldn't believe how well it worked.",5.0
36,"Alpha grillers garlic press and garlic peeler is a life saver.  I smash the garlic, toss the flies into the peeler. Roll it around and viola! Peeled. Then I put it into the press and fresh garlic in half the time. The garlic press is very heavy metal. How ever it cleans out so easily, as it is in 3 pieces connected.",5.0
37,"This garlic press is the bomb.  The one I had before was cheap plastic & I felt like I would break it every time I pressed down onto a clove.  Not to mention that the screen would always pop off.  Grrr!.  Not with this beast.  I could probably press 30 bulbs worth of cloves through this and my hand still wouldn't be tired.  And the screen is attached!  I figured the garlic peeler wouldn't work, but it really does.  And I haven't had to put it in the dishwasher, I just rinse off any residue.",5.0
38,"This thing is amazing. It really does knock the skin off the cloves easily. I didn't believe it until I tried it. It presses the clove completely in one press. The handle is a bit large and my hands are getting a bit weak in my dotage, so I use both hands, at least with a large clove. I can manage a small clove with one hand, for now.",5.0
39,"Wow, easiest to clean garlic press I have ever bought.  3 part design lets you really open it up, and access the &#34;bucket&#34; with the skin/remains.<br />Also that silicone tube for &#34;rolling&#34; the cloves in to peel...  Actually works pretty well...<br /><br />If you are reading this.  Just buy it!",5.0
40,This is a nice sturdy garlic press. I don't feel like it's gonna break when I'm squeezing more than 1 piece of garlic. It was pretty easy to clean and I like the case it came in. This is the best garlic press I've had and now I'm not trying to mince garlic with a knive. It makes cooking with garlic so much easier.,4.0
41,"Love garlic and love this press.  Packaged nicely, in case you wanted to give it as a gift.  However, this was for me. Includes a rubber tube to roll the garlic in to easily peel it.  The press is very handsome and feels very sturdy in your hand.  Crushing the garlic is easy and clean up is even easier.",5.0
42,Love this! Extremely well packaged - I will be giving this product as a Xmas Stocking Stuffer to all my kids!! My last garlic press lasted 40 years - this one should last longer than that. Both my husband and I were very impressed with the quality of both the product itself and the packaging. Thank you,5.0
43,"Giving this a 5 star just for the rolling garlic peeler thing. I couldn't believe it when I used the roller for the first time. No more crushing the clove with a knife and having to peel it afterward. Such a huge quality of life upgrade!<br /><br />The press itself seems very well made - a nice heavy, steady feeling instrument.",5.0
44,"I just received this garlic press and peeler set in the mail today and have already put it to use. First, I'll start off with the peeler. I put a completely untouched garlic clove in it and used some pressure pushing down on it as I rolled it the first time through. Nothing. Then, I put it back in a pressed harder as I rolled and- wa-lah! A perfectly peeled clove of garlic came out. I guess the trick is to put a good amount of pressure on it when you're rolling and you will know when you're done rolling as you can feel the skin off the garlic coming off in the peeler as you roll. Really nifty device that I never even knew existed, even though it's so minimalistic. (Great if you hate that smell of garlic on your hands all day after peeling with your fingernails- and who doesn't?!) Now, the press. I tried it both with a peeled clove of garlic and an unpeeled clove. The peeled clove came out perfectly, I just scraped the minced garlic from the outside of the press and was done. The unpeeled clove really impressed me as none of the skin came out with the minced garlic and it all stayed inside the inside compartment! I once again scraped off the garlic and simply threw the skin away. What a time saver. Clean up was also a breeze, simply rinsed it real quick and placed it in the dishwasher and that seemed to do the job. Very pleased with this as our old garlic press would always have dried garlic skin on the inside of it to peel out after it came out of the dishwasher. And the packaging can't be beat. Great product, highly recommend.",5.0
45,"This is my first stainless steel garlic press, and I don't know why I put off getting one for so long.  I tried a cheaper one from a local supermarket, but it was awful.  This product, however, is GREAT!  It comes nicely packaged (and after cleaning, I make sure to put it back in the box).  I rinse it right after use, which helps to get the garlic out of the holes, so that there isn't an issue with cleaning it.",5.0
46,"Very nice quality. I bought it to replace a vintage aluminum garlic press which had become a little bent out of shape and required several pressings with stirring of the remaining garlic after each pressing with my old press, with a meager amount of garlic managing to ooze through each time. I ended up mincing the remaining garlic anyway that didn't go through the press, to avoid waste.<br />I held the new Alpha Griller press casually over the bowl and pressed, and was surprised by the force at which the garlic shreds exited the press, shooting over the side of the bowl, totally missing its interior! I've now learned to aim into the bowl.<br />The press was very easy to clean, and I love that it's stainless.<br />I also am delighted by the included garlic peeler. It really works!",5.0
47,"Love my garlic press! Simple to use & easy to clean. I think some reviews are misleading because they say it's hard to clean but it is not hard to clean as long as you do it right after you use it. If you let fresh garlic sit on the press until it dries like cement then yes, it will be hard to clean. You must rinse & clean promptly.",5.0
48,"Love this garlic press! I have had it for over a month now and I use it almost every day and it's still as works as new. This garlic press is great value for money! I personally love using garlic in my food, and I definitely prefer fresh garlic to the ready made garlic pastes you get. This product makes it so easy for me to use fresh garlic. The quality is good with solid construction. I love the sleek, stainless-steel look. The handles are easy to grip; it has good heft but is not too heavy and is very sturdy. It presses the garlic in just one squeeze, hardly takes a moment and not too much force. I've also used it to press ginger with very good results. After using it, I rinse it out under running water for a bit to wash out any garlic (or ginger) residue before throwing it in the dishwasher (with the all steel construction, there is no fear of any melting parts)<br />The silicon peeler is an added attraction. With just the right amount of pressure you can roll the unpeeled garlic in it and it comes out beautifully peeled. Just make sure that the silicon peeler is completely dry before using it.<br />This product comes with a life time warranty and a very friendly customer service, definitely a plus!<br />This duo is a real help in the kitchen!",5.0
49,"A decent product at the price point.  The press itself isn't what I would call high-end, though it was worth the $15.  There's a bit of a gap on the sides of what I'm going to call the plunger (the part that goes inside the grater part) and the basket/grater part.  This leaves the garlic cloves squirting up the sides a bit.  The rivet that everything hinges on does make me wonder how long it will last, but at the price point it really only needs to make it a year or two, in my opinion.  The garlic peeler is awesome and makes you wonder why you spent years peeling garlic the hard way!",4.0
50,"This is the sturdiest and most well made garlic press I have ever had the pleasure of using. It simply feels great to use and clean. As an engineer, I am very impressed with the manufacturing that went into making this garlic press. It is completely made out of stainless steal which gives it a very nice weight to it and gives me the confidence that it will never break. Also, the tolerances used in manufacturing blow my mind and have convinced me to never buy another garlic press. The pieces fit together perfectly. There is no room to spare which makes sure you press all of the garlic without making a mess. Lastly, the garlic peeler is the greatest tool invented for garlic lovers. I bought this set for the garlic press and figured I could throw away the peeler. I was completely mistaken! The peeler makes adding garlic to a meal so much easier. Your hands don't get that annoying sticky all over them and you don't have to either work at peeling your garlic or cleaning the peels out of the press. Lastly, cleaning this garlic press is a breeze. You pretty much just have to run water over it to remove all of the excess garlic. Overall, this is a must buy if you love garlic like me!",5.0
51,"All I can say is how did I ever get along without this for so long? This is the best garlic press, dealer, chopper and anything garlic EVER!  Don't even think about this any longer, BUY IT!  It's AWESOME!  I'm going to get some for people as Christmas gifts. That's all I can say. It really works!",5.0
52,"I use my garlic press on close to a daily bases. My previous one had gotten rusty and was unsafe to use. This one is light weight and does a great job of breaking down the garlic. The rubber silicon tube is great for cleaning out and scraping the fibers loose. It cleans up easily,",5.0
53,"I absolutely love this product! I have used other garlic presses in the past and I wasn't exactly happy with them for various reasons (end result, cleaning, durability, etc.) but this one is just perfect for me. It is super easy to use,to clean and does the job as intended. The peeler is absolutely ingenious!!! I am finally done pilling cloves of garlic by hand, struggling with a knife one way or another. If you have never used a garlic press before, it comes with super detailed instructions and if you are still not sure how to use it or the peeler there is also a short instructional clip [...] . I looked it up mainly because of the peeler part as I was quite sure how it works exactly. I will recommend this product to all my family and friends!",5.0
54,I'd used something like this decades ago but could never find it until now. It works extremely well. The roller peels the garlic clove to perfection. The press feels comfortably hefty in your hand and minces just right. The handles are the right length for grip and pressing. I can't say anything negative about it. If you're an experienced cook/chef or just a garlic lover this is for you. This isn't junk it's quality and should last a very long time. It's a garlic lovers dream come true.Keep in mind that if you've never used something like this give yourself time to learn how to use it. It won't take long. Thank you Alpha Grillers for getting this on Amazon. Contact the seller for instructions on use if you need assistance.,5.0
55,"I don't know what the difference is between this garlic press and the propresser but the pictures look almost exactly the same and this one includes the peeler for basically the same price. The garlic press works extremely well and is head and shoulders above my old one which was too small. This one is very sturdy and has a nice solid feel to it, I can't imagine it will break and it was very easy to clean. I haven't tried to mince ginger yet but by the looks of it I don't see a problem. The most surprising thing about this purchase was the peeler. I was a bit stunned by how well it worked. I thought it was just a gimmicky throw-in but it's not. I've peeled garlic many different ways before but this is by far the best and easiest.<br /><br />The first clove I tried came out smashed similar to what happens when you crush the clove with the flat of the knife and I had to pull parts of the peel out of the clove. The second one came out with about half of the peel still on it, but it was loose and I got it off quickly without any trouble. The third and fourth clove came out without any peel on them at all. So it took just a little practice to figure out how to make it work, but it works unbelievably well. It takes about 3 seconds to roll the clove in the peeler and have it come out completely intact with no peel on it at all. This is by far the easiest and least messy way to peel garlic that I've ever found.<br /><br />This garlic press is a keeper, it works as well as you would expect and it seems to be very solidly built to last. The added garlic peeler however makes this the best buy of them all. If you've never used one of these types of peelers before, trust me, you will be at least slightly amazed.",5.0
56,Yay! Finally a kitchen utensil that works great! This is a nice weight and easily worked with one hand. I love the peeler too as one of my pet peeves is peeling garlic and onions! Easy to clean too which is a bonus! Also cam nicely packaged if you wanted to give it as a gift!,5.0
57,"Fabulous garlic press! Easy to use, easy to clean. The company follows up your purchase with a great informative email on the care and use. It seems to be very well made. I love the garlic &#34;roller.&#34; I was skeptical at first but after using the roller, I love it! Thanks for a great product and great customer service!",5.0
58,"This product does exactly what it claims.  No need to remove the shell of the garlic, the garlic press pushes out the garlic and retains the shell in the press for easy removal.  The roller tube works exactly as it claims as well, if you want to remove the paper shell from the garlic to chop or slice.  The press is extremely well made - very durable and very functional.  I am surprised that Alpha Grillers does not charge more for this product, as well as it is made.  Even the box in which it comes is very impressive!  Note:  I am NOT affiliated with Alpha Grillers in any way.  I paid full purchase price for this product after searching Amazon for a garlic price.  I did NOT receive any compensation or discounts at all for posting this review.  This is my own honest assessment of a fantastic product",5.0
59,"the skin peeler could be better, but overall this thing is pretty nice<br />Once pressed it leaves a thin sheet of what I describe as garlic paper in the bottom, and you still need a knife to scrape off the dingle-berry garlic after the press, but no big deal.<br />Well worth the $ and not having to hand-cut the garlic anymore. My fingers love not smelling of garlic anymore but I'm sure my coworkers hate me as I'm enjoying more garlic in more meals. XD<br /><br />Good heavy-duty feel to it, feels like it'll last a very long time",4.0
60,"Just received it and it came on a beautiful box and I was impressed by the beautiful design. You can tell that it is well made. It works really well, easy cleaning. Overall is a good product and I will recommend  it to my son who is going to school to become a chef or anyone who needs one. It has been one of the best products I had purchased on Amazon.",5.0
61,"A beautiful work of art.  I would proudly display this on my dinner table.  It also does an excellent job of pressing the juice out of my garlic. 😀  I recommend this tool to cooks who love garlic.  The peeler works well, too.  It does require development of technique.  Easy to master with patience.",5.0
62,OMG! This is so much better than the old plastic garlic press I had. This is super easy to get the crushed garlic out. The pieces are just the right size. It is easy to clean and easy to use. The peeler is an added bonus! All in all a great addition to my kitchen.,5.0
63,This garlic press is amazing.  I used to have to chop up all of my garlic and it would make my fingers smell like garlic for a few days.  I hated it.  Now I can just pop in a garlic clove (even with the skin on) and have minced garlic in seconds.  Highly recommend!,5.0
64,"Used the garlic peeler and the press, and they both worked extremely well. Best of all, the press was really easy to clean. Lifted the remains of the garlic skin out of the press with the point of a paring knife and washed it off with hot water. Couldn't have been easier or simpler.",5.0
65,"Very impressed!!!! Seems to be built very, very well built and more importantly does the job of pressing garlic effortlessly. I fully expect this press will last a lifetime and be the last garlic press I'll ever need. Money well spent and a  bargain at the price. You really do get what you pay for sometimes.",5.0
66,"Fast, works well, large, easy to clean.<br /><br />I use either 1 large clove or several smaller cloves at same time.  I don't even bother to peel the garlic.  The press will squeeze out the garlic and leave the peel.  Then just remove the peel and use again.",5.0
67,"Thanks received it very quickly, it is amazing. After my garlic press broke and I went through 3 different types from different supermarkets that were just pure junk (one that cost me $14 didn't even get any of the garlic pressed through!! it just spurted back up the sides and was mashed not crushed) I started looking on the internet. I figured I had already wasted enough time and money and I just want something that works!! but this is more than that and I know will last so that's peace of mind. I never realised how much garlic I use in cooking till I was without one.<br />P.S.  I was pleasantly surprised with the peeler, never thought I would use one of those but it is so simple and effective and very easy to clean.",5.0
68,What a way to have the garlic peeled and then stored for later use.  The mincing is clean and easy of garlic for a variety of dishes.  When I got it I cooked grilled steak with garlic rub and mashed potatoes  with a hint of garlic.  A 5 star dinner thanks to the Alpha Grillers garlic peeler and mincer.,5.0
69,Beautiful and heavy duty garlic press.  When I first opened the box I was amazed at how beautifully it was packaged.  I know that might seem strange but this arrived in a sturdy satin-lined box .  The press is super easy to clean.  I use this almost daily!!,5.0
